date,open,close,high,low,volume,change,pct_change
2023-10-20,3518.3500,3510.5900,3535.6600,3501.7300,98518605,-22.9500,-0.0065
2023-10-23,3500.2000,3474.2400,3505.3500,3450.6500,96561652,-36.3500,-0.0104
2023-10-24,3481.7600,3487.1300,3495.0000,3453.1000,115547289,12.8900,0.0037
2023-10-25,3524.3000,3504.4600,3531.8300,3500.9200,128009617,17.3300,0.0050
2023-10-26,3484.7800,3514.1400,3515.5700,3478.0500,105143566,9.6800,0.0028
2023-10-27,3501.1700,3562.3900,3576.5900,3494.5500,120225108,48.2500,0.0137
2023-10-30,3554.1100,3583.7700,3592.7200,3554.0200,144010426,21.3800,0.0060
2023-10-31,3581.6800,3572.5100,3581.6800,3554.5800,112587267,-11.2600,-0.0031
2023-11-01,3605.7600,3571.0300,3606.4100,3564.6400,97645538,-1.4800,-0.0004
2023-11-02,3580.0700,3554.1900,3597.1700,3553.7400,90359643,-16.8400,-0.0047
2023-11-03,3558.5300,3584.1400,3596.1000,3558.5300,97542101,29.9500,0.0084
2023-11-06,3608.3200,3632.6100,3635.7900,3600.6300,152982463,48.4700,0.0135
2023-11-07,3623.7800,3619.7600,3628.4600,3606.3000,110288591,-12.8500,-0.0035
2023-11-08,3610.6400,3611.0700,3627.0500,3591.8200,110594230,-8.6900,-0.0024
2023-11-09,3603.1100,3612.8300,3624.4100,3601.3700,111872057,1.7600,0.0005
2023-11-10,3596.0700,3586.4900,3599.4500,3576.1000,102107034,-26.3400,-0.0073
2023-11-13,3593.9100,3579.4100,3599.3900,3562.7700,96707649,-7.0800,-0.0020
2023-11-14,3581.1000,3582.0600,3600.1500,3568.8800,100884158,2.6500,0.0007
2023-11-15,3616.8800,3607.2500,3620.6000,3596.9200,104929218,25.1900,0.0070
2023-11-16,3600.9800,3572.3600,3605.2900,3572.3600,87464780,-34.8900,-0.0097
2023-11-17,3561.3100,3568.0700,3573.6800,3547.0300,87319207,-4.2900,-0.0012
2023-11-20,3569.7300,3576.3200,3586.9700,3545.1000,91080445,8.2500,0.0023
2023-11-21,3587.8800,3581.0700,3615.0600,3575.6800,108594314,4.7500,0.0013
2023-11-22,3569.4400,3544.4200,3574.3800,3544.4200,84784381,-36.6500,-0.0102
2023-11-23,3541.4400,3561.5200,3562.0700,3529.9400,84800167,17.1000,0.0048
2023-11-24,3560.6500,3538.0100,3560.6500,3534.0000,85018403,-23.5100,-0.0066
2023-11-27,3534.4400,3511.9400,3534.4400,3492.8600,99102314,-26.0700,-0.0074
2023-11-28,3510.6600,3518.5200,3521.0500,3501.1100,89335789,6.5800,0.0019
2023-11-29,3518.8800,3488.3100,3519.2000,3482.2400,98841412,-30.2100,-0.0086
2023-11-30,3485.5200,3496.2000,3505.1300,3481.4500,101350820,7.8900,0.0023
2023-12-01,3494.2200,3482.8800,3494.2200,3452.1700,108530941,-13.3200,-0.0038
2023-12-04,3481.0400,3460.1400,3488.1300,3459.6100,97156826,-22.7400,-0.0065
2023-12-05,3450.0900,3394.2600,3450.0900,3393.8100,100472007,-65.8800,-0.0190
2023-12-06,3387.8800,3399.6000,3420.2800,3382.9500,105805519,5.3400,0.0016
2023-12-07,3394.3100,3391.2800,3404.4100,3369.7700,97713248,-8.3200,-0.0024
2023-12-08,3391.8600,3399.4600,3409.3800,3383.4500,129522054,8.1800,0.0024
2023-12-11,3378.0500,3419.4500,3426.6100,3346.8900,139626249,19.9900,0.0059
2023-12-12,3410.0000,3426.8000,3427.5500,3406.1000,105590013,7.3500,0.0021
2023-12-13,3418.6400,3369.6100,3418.6400,3369.6100,95285367,-57.1900,-0.0167
2023-12-14,3387.3800,3351.9600,3399.1400,3350.7600,83655135,-17.6500,-0.0052
2023-12-15,3365.9400,3341.5500,3388.5000,3339.5200,97787783,-10.4100,-0.0031
2023-12-18,3329.1900,3329.3700,3352.3500,3314.9100,90526826,-12.1800,-0.0036
2023-12-19,3325.6600,3334.0400,3345.7800,3313.1900,83808118,4.6700,0.0014
2023-12-20,3334.3300,3297.5000,3338.5400,3297.3700,92412868,-36.5400,-0.0110
2023-12-21,3285.6000,3330.8700,3339.3600,3283.9900,102546198,33.3700,0.0101
2023-12-22,3329.4700,3337.2300,3359.0600,3315.9000,105220133,6.3600,0.0019
2023-12-25,3330.3300,3347.4500,3348.8800,3330.3300,74542693,10.2200,0.0031
2023-12-26,3345.4000,3324.7900,3345.4200,3315.9400,74732935,-22.6600,-0.0068
2023-12-27,3326.9300,3336.3600,3341.2700,3309.6700,94403928,11.5700,0.0035
2023-12-28,3335.5600,3414.5400,3423.4000,3331.2100,148064851,78.1800,0.0234
2023-12-29,3411.1100,3431.1100,3432.5400,3409.5800,114928932,16.5700,0.0049
2024-01-02,3426.2700,3386.3500,3426.2700,3386.3500,116180726,-44.7600,-0.0130
2024-01-03,3379.7500,3378.3000,3392.8500,3362.6600,105613851,-8.0500,-0.0024
2024-01-04,3375.0200,3347.0500,3375.0200,3323.8600,106721013,-31.2500,-0.0093
2024-01-05,3341.3100,3329.1100,3372.5400,3313.5500,126400574,-17.9400,-0.0054
2024-01-08,3322.6100,3286.0600,3333.5200,3283.3400,117429485,-43.0500,-0.0129
2024-01-09,3286.7100,3292.5000,3304.6000,3273.8400,109330465,6.4400,0.0020
2024-01-10,3281.6700,3277.1300,3312.9200,3268.2500,94199366,-15.3700,-0.0047
2024-01-11,3275.3100,3295.6700,3311.1100,3266.7900,108789735,18.5400,0.0057
2024-01-12,3284.3600,3284.1700,3310.4700,3279.7000,96853555,-11.5000,-0.0035
2024-01-15,3270.1000,3280.9200,3306.9200,3261.2700,88851530,-3.2500,-0.0010
2024-01-16,3272.5700,3300.8800,3300.8800,3260.4400,113276665,19.9600,0.0061
2024-01-17,3291.1400,3229.0800,3291.1400,3229.0800,108769728,-71.8000,-0.0218
2024-01-18,3214.2800,3274.7300,3279.2500,3171.6300,174909168,45.6500,0.0141
2024-01-19,3261.2400,3269.7800,3286.9400,3251.8100,118501408,-4.9500,-0.0015
2024-01-22,3262.4700,3218.9000,3281.4200,3193.1800,148705628,-50.8800,-0.0156
2024-01-23,3208.4300,3231.9300,3249.5300,3188.1300,122012000,13.0300,0.0040
2024-01-24,3245.9600,3277.1100,3281.4900,3190.4700,154371954,45.1800,0.0140
2024-01-25,3274.3400,3342.9200,3344.2400,3269.7900,196833614,65.8100,0.0201
2024-01-26,3326.6500,3333.8200,3351.9700,3315.1300,180664005,-9.1000,-0.0027
2024-01-29,3335.3900,3303.9600,3351.3700,3303.9600,184164795,-29.8600,-0.0090
2024-01-30,3283.9000,3245.0400,3300.2000,3244.9700,143649350,-58.9200,-0.0178
2024-01-31,3231.5400,3215.3500,3252.1500,3201.9300,153143469,-29.6900,-0.0091
2024-02-01,3202.2600,3217.7100,3251.7600,3191.9000,145516792,2.3600,0.0007
2024-02-02,3219.8700,3179.6300,3235.4100,3108.3500,173758089,-38.0800,-0.0118
2024-02-05,3164.2500,3200.4200,3233.8500,3111.5200,203042970,20.7900,0.0065
2024-02-06,3185.2500,3311.6900,3314.5100,3182.8200,202713099,111.2700,0.0348
2024-02-07,3314.0300,3343.6300,3343.6300,3289.6700,216647933,31.9400,0.0096
2024-02-08,3351.4100,3364.9300,3367.2100,3336.9800,189977578,21.3000,0.0064
2024-02-19,3393.1900,3403.8100,3403.8100,3364.1400,183319800,38.8800,0.0116
2024-02-20,3395.1900,3410.8500,3415.8900,3380.1000,140734581,7.0400,0.0021
2024-02-21,3390.3600,3456.8700,3500.1300,3383.6900,188879362,46.0200,0.0135
2024-02-22,3450.3500,3486.6700,3486.6800,3448.4100,141020784,29.8000,0.0086
2024-02-23,3491.3400,3489.7400,3507.5600,3472.9700,144821273,3.0700,0.0009
2024-02-26,3485.5400,3453.3600,3492.6100,3445.3900,151248331,-36.3800,-0.0104
2024-02-27,3440.0500,3494.7900,3494.7900,3437.4400,139528246,41.4300,0.0120
2024-02-28,3499.8300,3450.2600,3521.6600,3450.2600,189837548,-44.5300,-0.0127
2024-02-29,3437.9000,3516.0800,3516.0800,3437.9000,155944532,65.8200,0.0191
2024-03-01,3515.0600,3537.8000,3544.3600,3503.4600,162709570,21.7200,0.0062
2024-03-04,3538.3700,3540.8700,3548.6900,3519.7600,163244613,3.0700,0.0009
2024-03-05,3524.9600,3565.5100,3570.6900,3519.0800,166422389,24.6400,0.0070
2024-03-06,3556.5300,3551.0500,3577.3900,3545.1000,143076613,-14.4600,-0.0041
2024-03-07,3548.1000,3529.7200,3569.9200,3522.9000,148110510,-21.3300,-0.0060
2024-03-08,3529.5500,3544.9100,3548.5100,3511.5800,125792664,15.1900,0.0043
2024-03-11,3545.9400,3589.2600,3589.2600,3542.2800,148202825,44.3500,0.0125
2024-03-12,3592.5800,3597.4900,3605.7000,3574.2100,180685560,8.2300,0.0023
2024-03-13,3594.4200,3572.3600,3594.4200,3563.3700,144590590,-25.1300,-0.0070
2024-03-14,3571.7900,3562.2200,3597.4600,3545.6100,140962722,-10.1400,-0.0028
2024-03-15,3554.9100,3569.9900,3572.8100,3533.6800,138316044,7.7700,0.0022
2024-03-18,3577.0600,3603.5300,3604.0500,3573.4000,160379438,33.5400,0.0094
2024-03-19,3593.3400,3577.6300,3610.7400,3577.1900,145571786,-25.9000,-0.0072
2024-03-20,3568.7200,3585.3800,3589.5500,3568.4300,129528966,7.7500,0.0022
2024-03-21,3593.0700,3581.0900,3601.1100,3575.0300,130743377,-4.2900,-0.0012
2024-03-22,3571.2700,3545.0000,3575.7200,3522.8400,139227358,-36.0900,-0.0101
2024-03-25,3536.7100,3525.7600,3564.9600,3525.7600,137015724,-19.2400,-0.0054
2024-03-26,3526.6800,3543.7500,3547.6500,3518.6000,126209535,17.9900,0.0051
2024-03-27,3538.7200,3502.7900,3542.9600,3502.7900,128626763,-40.9600,-0.0116
2024-03-28,3498.4800,3520.9600,3551.2100,3489.3900,143334717,18.1700,0.0052
2024-03-29,3516.8800,3537.4800,3538.2400,3516.8800,128643290,16.5200,0.0047
2024-04-01,3551.5800,3595.6500,3600.9200,3551.5800,162776561,58.1700,0.0164
2024-04-02,3593.2200,3580.6800,3596.1900,3568.7500,141272972,-14.9700,-0.0042
2024-04-03,3578.6800,3567.8000,3582.4300,3558.8700,135592331,-12.8800,-0.0036
2024-04-08,3553.5600,3536.4100,3567.8200,3535.7700,155304283,-31.3900,-0.0088
2024-04-09,3533.3800,3533.4900,3543.7100,3518.8600,129670942,-2.9200,-0.0008
2024-04-10,3528.9700,3504.7100,3531.2300,3490.0500,128790274,-28.7800,-0.0081
2024-04-11,3485.0300,3504.2400,3520.5900,3484.9300,126534395,-0.4700,-0.0001
2024-04-12,3505.7500,3475.8400,3516.7000,3470.0600,128921116,-28.4000,-0.0081
2024-04-15,3473.5000,3549.0800,3552.4100,3473.5000,183941250,73.2400,0.0211
2024-04-16,3533.3600,3511.1100,3545.5000,3503.6200,176153065,-37.9700,-0.0107
2024-04-17,3509.1300,3565.4000,3565.9400,3498.0300,168466398,54.2900,0.0155
2024-04-18,3550.5600,3569.8000,3602.7900,3547.6000,178574105,4.4000,0.0012
2024-04-19,3550.6100,3541.6600,3560.9500,3529.3200,147281505,-28.1400,-0.0079
2024-04-22,3536.1800,3530.9000,3558.1600,3528.0200,150579042,-10.7600,-0.0030
2024-04-23,3525.6700,3506.2200,3533.7600,3499.9800,143113504,-24.6800,-0.0070
2024-04-24,3514.0100,3521.6200,3524.5400,3495.6500,121739851,15.4000,0.0044
2024-04-25,3510.6400,3530.2800,3543.9700,3505.2000,115187722,8.6600,0.0025
2024-04-26,3531.9600,3584.2700,3588.4000,3531.9600,197216133,53.9900,0.0153
2024-04-29,3584.5400,3623.9100,3645.8200,3578.7600,222721381,39.6400,0.0111
2024-04-30,3619.2600,3604.3900,3630.7100,3604.3900,191296899,-19.5200,-0.0054
2024-05-06,3654.0500,3657.8800,3668.2600,3645.7400,208018007,53.4900,0.0148
2024-05-07,3657.0000,3659.0100,3665.6800,3648.3800,164834286,1.1300,0.0003
2024-05-08,3650.7500,3630.2200,3650.9400,3628.7000,130035336,-28.7900,-0.0079
2024-05-09,3630.4100,3664.5600,3669.7600,3630.4100,146559017,34.3400,0.0095
2024-05-10,3669.0900,3666.2800,3674.6100,3641.7600,150720536,1.7200,0.0005
2024-05-13,3646.3500,3664.6900,3673.6200,3634.6000,157267455,-1.5900,-0.0004
2024-05-14,3668.2300,3657.0500,3675.7800,3646.7100,133406490,-7.6400,-0.0021
2024-05-15,3651.0500,3626.0600,3656.5300,3624.0000,123522764,-30.9900,-0.0085
2024-05-16,3636.6000,3640.3600,3657.4800,3626.3300,154630503,14.3000,0.0039
2024-05-17,3638.5600,3677.9700,3677.9700,3627.4500,164570417,37.6100,0.0103
2024-05-20,3682.0600,3690.9600,3703.0300,3677.4400,184609423,12.9900,0.0035
2024-05-21,3682.2900,3676.1600,3684.6100,3665.1500,130678283,-14.8000,-0.0040
2024-05-22,3675.6500,3684.4500,3691.8800,3667.0900,151914605,8.2900,0.0023
2024-05-23,3672.8400,3641.7900,3674.3700,3633.5100,142572990,-42.6600,-0.0116
2024-05-24,3630.8300,3601.4800,3650.8700,3599.6700,124791177,-40.3100,-0.0111
2024-05-27,3606.6500,3635.7100,3638.1500,3603.7100,131272644,34.2300,0.0095
2024-05-28,3633.2500,3609.1700,3638.9700,3605.9200,123532238,-26.5400,-0.0073
2024-05-29,3609.0700,3613.5200,3633.2000,3602.8200,115906321,4.3500,0.0012
2024-05-30,3607.0500,3594.3100,3624.0400,3586.7500,122602995,-19.2100,-0.0053
2024-05-31,3599.8200,3579.9200,3614.6400,3579.9200,112462019,-14.3900,-0.0040
2024-06-03,3577.3800,3588.7500,3600.6000,3567.8700,141054591,8.8300,0.0025
2024-06-04,3583.8100,3615.6700,3622.5000,3580.2800,124545096,26.9200,0.0075
2024-06-05,3610.3600,3594.7900,3623.3200,3594.1100,110906766,-20.8800,-0.0058
2024-06-06,3602.1600,3592.2500,3625.0100,3584.1700,137893517,-2.5400,-0.0007
2024-06-07,3594.6300,3574.1100,3603.0700,3552.0900,131103026,-18.1400,-0.0050
2024-06-11,3555.8200,3542.8800,3565.3100,3525.8900,134522306,-31.2300,-0.0087
2024-06-12,3539.0900,3544.1200,3551.1700,3531.5700,122813729,1.2400,0.0003
2024-06-13,3548.2200,3526.1300,3551.0800,3520.1800,123245462,-17.9900,-0.0051
2024-06-14,3514.8000,3541.5300,3547.1500,3503.5200,171516942,15.4000,0.0044
2024-06-17,3521.4400,3536.2000,3540.7900,3520.7400,137433438,-5.3300,-0.0015
2024-06-18,3533.4900,3545.5900,3551.7100,3532.7800,123671838,9.3900,0.0027
2024-06-19,3543.3600,3528.7500,3543.3600,3524.8400,106642797,-16.8400,-0.0047
2024-06-20,3525.1700,3503.2800,3533.9900,3500.1300,111617396,-25.4700,-0.0072
2024-06-21,3496.3400,3495.6200,3505.5100,3473.8300,109186615,-7.6600,-0.0022
2024-06-24,3473.6400,3476.8100,3505.7800,3471.2200,117990184,-18.8100,-0.0054
2024-06-25,3475.1600,3457.9000,3483.2200,3440.6500,118448118,-18.9100,-0.0054
2024-06-26,3451.5400,3480.2600,3487.4000,3442.3000,105898861,22.3600,0.0065
2024-06-27,3467.2900,3454.1200,3471.1400,3452.5800,114918101,-26.1400,-0.0075
2024-06-28,3443.6700,3461.6600,3484.6800,3443.6700,135409153,7.5400,0.0022
2024-07-01,3458.2600,3478.1800,3479.9500,3443.8100,121829770,16.5200,0.0048
2024-07-02,3472.4500,3471.7900,3488.3200,3464.5200,121650121,-6.3900,-0.0018
2024-07-03,3471.5600,3463.4100,3478.7000,3454.9900,103857108,-8.3800,-0.0024
2024-07-04,3468.3000,3445.8100,3483.3100,3444.9300,104429909,-17.6000,-0.0051
2024-07-05,3443.3600,3431.0600,3451.0400,3399.6700,116609659,-14.7500,-0.0043
2024-07-08,3420.8000,3401.7600,3428.0400,3395.9100,115528218,-29.3000,-0.0085
2024-07-09,3396.8000,3439.8100,3448.9300,3384.8100,131629443,38.0500,0.0112
2024-07-10,3425.8800,3428.9700,3447.5100,3423.6500,127203456,-10.8400,-0.0032
2024-07-11,3451.0400,3468.1700,3473.9800,3438.1200,145892466,39.2000,0.0114
2024-07-12,3459.9600,3472.4000,3479.1000,3457.3600,130874589,4.2300,0.0012
2024-07-15,3462.6100,3476.2500,3481.4600,3460.7900,118517083,3.8500,0.0011
2024-07-16,3466.8500,3498.2800,3500.2900,3464.3700,120659017,22.0300,0.0063
2024-07-17,3494.2100,3501.5800,3514.4800,3486.2200,131802062,3.3000,0.0009
2024-07-18,3483.3000,3520.9300,3522.8000,3475.7200,123768199,19.3500,0.0055
2024-07-19,3500.8100,3539.0200,3545.3400,3493.0700,132447975,18.0900,0.0051
2024-07-22,3538.4000,3514.9200,3540.1900,3494.0100,132126337,-24.1000,-0.0068
2024-07-23,3509.7900,3439.8800,3509.7900,3439.8800,128897660,-75.0400,-0.0213
2024-07-24,3432.3500,3418.1700,3451.4200,3408.4100,127036263,-21.7100,-0.0063
2024-07-25,3404.6100,3399.2700,3415.8600,3383.8000,131022242,-18.9000,-0.0055
2024-07-26,3403.7100,3409.2900,3420.8200,3388.6600,124195558,10.0200,0.0029
2024-07-29,3404.3700,3390.7400,3408.5000,3388.8400,109787786,-18.5500,-0.0054
2024-07-30,3380.6900,3369.3800,3380.6900,3352.8000,104952164,-21.3600,-0.0063
2024-07-31,3364.0300,3442.0800,3445.0000,3364.0300,171959177,72.7000,0.0216
2024-08-01,3443.1400,3419.2700,3448.3400,3419.1900,136323464,-22.8100,-0.0066
2024-08-02,3393.9200,3384.3900,3419.1000,3380.9600,116615255,-34.8800,-0.0102
2024-08-05,3362.1100,3343.3200,3409.0300,3343.3200,142812516,-41.0700,-0.0121
2024-08-06,3367.3500,3342.9800,3376.8000,3318.6300,119340279,-0.3400,-0.0001
2024-08-07,3338.5900,3341.4900,3362.3800,3329.9700,95084377,-1.4900,-0.0004
2024-08-08,3332.4300,3342.9400,3364.7900,3320.8400,92495695,1.4500,0.0004
2024-08-09,3358.1300,3331.6300,3366.6700,3331.6300,91511626,-11.3100,-0.0034
2024-08-12,3327.5600,3325.8600,3338.0800,3319.8900,79938754,-5.7700,-0.0017
2024-08-13,3328.0100,3334.3900,3335.0100,3310.1900,84489679,8.5300,0.0026
2024-08-14,3332.7900,3309.2400,3332.7900,3309.1000,78742407,-25.1500,-0.0075
2024-08-15,3301.4500,3341.9500,3356.7600,3297.9700,104766399,32.7100,0.0099
2024-08-16,3342.0300,3345.6300,3356.9100,3335.6200,96519083,3.6800,0.0011
2024-08-19,3344.2600,3356.9700,3375.9600,3343.7100,105571110,11.3400,0.0034
2024-08-20,3361.6400,3332.7000,3362.3300,3321.6400,101668331,-24.2700,-0.0072
2024-08-21,3322.9100,3321.6400,3339.4400,3307.9900,89954751,-11.0600,-0.0033
2024-08-22,3322.8700,3313.1400,3327.7000,3305.2500,100366504,-8.5000,-0.0026
2024-08-23,3305.9300,3327.1900,3336.2400,3305.6400,89525774,14.0500,0.0042
2024-08-26,3330.7200,3324.2200,3336.5300,3311.5700,93990772,-2.9700,-0.0009
2024-08-27,3315.6900,3305.3300,3320.5700,3299.5600,95808157,-18.8900,-0.0057
2024-08-28,3298.9100,3286.5000,3305.3500,3274.5900,92696650,-18.8300,-0.0057
2024-08-29,3273.5400,3277.6800,3290.7900,3269.5300,130702333,-8.8200,-0.0027
2024-08-30,3273.7500,3321.4300,3351.6300,3273.6500,188695443,43.7500,0.0133
2024-09-02,3307.5400,3265.0100,3307.7600,3264.7600,147612353,-56.4200,-0.0170
2024-09-03,3261.7400,3273.4300,3281.5900,3261.1900,122897306,8.4200,0.0026
2024-09-04,3253.9000,3252.1600,3272.9900,3249.9800,104832482,-21.2700,-0.0065
2024-09-05,3252.9600,3257.7600,3266.8800,3247.1700,97109450,5.6000,0.0017
2024-09-06,3261.1500,3231.3500,3274.8100,3231.0700,88400417,-26.4100,-0.0081
2024-09-09,3214.8000,3192.9500,3222.9300,3180.9300,108673069,-38.4000,-0.0119
2024-09-10,3193.4600,3195.7600,3205.1000,3171.7900,97290078,2.8100,0.0009
2024-09-11,3187.0500,3186.1300,3197.3400,3174.0300,102482110,-9.6300,-0.0030
2024-09-12,3189.4300,3172.4700,3201.5500,3171.8800,92868657,-13.6600,-0.0043
2024-09-13,3174.0300,3159.2500,3188.9100,3159.2500,88336677,-13.2200,-0.0042
2024-09-18,3158.8200,3171.0100,3179.9000,3145.7900,84722814,11.7600,0.0037
2024-09-19,3178.4000,3196.0400,3213.8400,3149.7900,125439272,25.0300,0.0079
2024-09-20,3192.4300,3201.0500,3207.9900,3173.2200,118064098,5.0100,0.0016
2024-09-23,3200.8700,3212.7600,3230.1600,3198.0200,95344855,11.7100,0.0037
2024-09-24,3244.6500,3351.9100,3351.9700,3222.4900,204072217,139.1500,0.0433
2024-09-25,3403.7000,3401.5300,3465.4900,3393.4400,241564255,49.6200,0.0148
2024-09-26,3399.3200,3545.3200,3545.3200,3391.6800,243134010,143.7900,0.0423
2024-09-27,3617.9200,3703.6800,3708.5000,3596.5800,265487774,158.3600,0.0447
2024-09-30,3846.6500,4017.8500,4038.7000,3796.5000,510217707,314.1700,0.0848
2024-10-08,4450.3700,4256.1000,4450.3700,4094.3500,589867894,238.2500,0.0593
2024-10-09,4168.8400,3955.9800,4197.6000,3942.5100,482269295,-300.1200,-0.0705
2024-10-10,3979.6100,3997.7900,4098.5000,3912.7700,395053099,41.8100,0.0106
2024-10-11,3969.7600,3887.1700,3978.2400,3847.1200,274096505,-110.6200,-0.0277
2024-10-14,3915.2200,3961.3400,3979.5400,3868.7800,307578993,74.1700,0.0191
2024-10-15,3942.5300,3855.9900,3967.8700,3855.9900,242486448,-105.3500,-0.0266
2024-10-16,3806.1400,3831.5900,3877.7500,3805.0900,218866407,-24.4000,-0.0063
2024-10-17,3853.8400,3788.2200,3882.0700,3787.7500,212313820,-43.3700,-0.0113
2024-10-18,3780.3100,3925.2300,3998.2100,3765.1600,312958834,137.0100,0.0362
2024-10-21,3946.9000,3935.2000,3979.2600,3896.1700,291185634,9.9700,0.0025
2024-10-22,3923.7400,3957.7800,3965.9100,3917.5200,223433396,22.5800,0.0057
2024-10-23,3955.3200,3973.2100,4012.1800,3939.1000,245873949,15.4300,0.0039
2024-10-24,3950.9000,3928.8300,3957.9800,3914.0900,174724062,-44.3800,-0.0112
2024-10-25,3931.3200,3956.4200,3992.8900,3921.9400,210694885,27.5900,0.0070
2024-10-28,3953.1100,3964.1600,3964.1600,3917.2000,216160415,7.7400,0.0020
2024-10-29,3970.0100,3924.6500,3991.3100,3921.5800,217293984,-39.5100,-0.0100
2024-10-30,3904.1600,3889.4500,3926.0600,3864.3100,219436626,-35.2000,-0.0090
2024-10-31,3888.4200,3891.0400,3923.9000,3859.1100,300636718,1.5900,0.0004
2024-11-01,3882.4600,3890.0200,3933.2200,3879.9600,307986481,-1.0200,-0.0003
2024-11-04,3897.7100,3944.7600,3944.7600,3891.2100,229239060,54.7400,0.0141
2024-11-05,3937.6200,4044.5700,4046.7000,3925.4100,316862794,99.8100,0.0253
2024-11-06,4051.2900,4024.2800,4091.7000,4002.5000,335807938,-20.2900,-0.0050
2024-11-07,3987.2700,4145.7000,4146.1500,3984.6700,341436414,121.4200,0.0302
2024-11-08,4192.0800,4104.0500,4200.9100,4094.1600,332350385,-41.6500,-0.0100
2024-11-11,4066.9300,4131.1300,4132.5100,4048.0400,289594227,27.0800,0.0066
2024-11-12,4133.3500,4085.7400,4181.7100,4060.7900,297778086,-45.3900,-0.0110
2024-11-13,4059.5900,4110.8900,4121.0700,4059.5900,240484099,25.1500,0.0062
2024-11-14,4101.2200,4039.6200,4118.1700,4034.9400,230152784,-71.2700,-0.0173
2024-11-15,4025.6500,3968.8300,4049.0700,3968.8300,247399463,-70.7900,-0.0175
2024-11-18,3982.1000,3950.3800,4034.0600,3931.1900,306777946,-18.4500,-0.0046
2024-11-19,3954.6000,3976.8900,3979.1500,3896.7500,242946465,26.5100,0.0067
2024-11-20,3966.1200,3985.7700,4001.0800,3958.3400,184599372,8.8800,0.0022
2024-11-21,3979.4600,3989.3000,3999.5700,3966.0700,166125927,3.5300,0.0009
2024-11-22,3984.2400,3865.7000,3990.2600,3865.7000,216285809,-123.6000,-0.0310
2024-11-25,3875.6100,3848.0900,3889.7100,3812.3200,190702953,-17.6100,-0.0046
2024-11-26,3836.2600,3840.1800,3875.2300,3833.2800,149892441,-7.9100,-0.0021
2024-11-27,3829.3400,3907.0400,3907.1600,3817.9100,174136096,66.8600,0.0174
2024-11-28,3904.2500,3872.5500,3908.3900,3866.0100,150117291,-34.4900,-0.0088
2024-11-29,3869.8900,3916.5800,3962.7000,3869.8900,187656713,44.0300,0.0114
2024-12-02,3909.7000,3947.6300,3955.1300,3902.1700,197289784,31.0500,0.0079
2024-12-03,3946.7000,3951.8900,3963.9500,3922.8400,182496867,4.2600,0.0011
2024-12-04,3948.1300,3930.5600,3957.3700,3917.7500,174626318,-21.3300,-0.0054
2024-12-05,3916.5600,3921.5900,3936.3400,3910.0800,138534038,-8.9700,-0.0023
2024-12-06,3923.9000,3973.1400,3995.1200,3923.9000,192057907,51.5500,0.0131
2024-12-09,3970.6600,3966.5700,3995.5100,3948.4200,175959958,-6.5700,-0.0017
2024-12-10,4094.0500,3995.6400,4098.3800,3988.9700,253463795,29.0700,0.0073
2024-12-11,3988.0200,3988.8300,4005.3300,3977.3500,177252846,-6.8100,-0.0017
2024-12-12,3987.1500,4028.5000,4031.7400,3981.3500,181621777,39.6700,0.0099
2024-12-13,4000.9900,3933.1800,4000.9900,3931.7400,230353079,-95.3200,-0.0237
2024-12-16,3930.7800,3911.8400,3938.7600,3901.6500,178511251,-21.3400,-0.0054
2024-12-17,3908.1300,3922.0300,3955.9500,3908.1300,160939090,10.1900,0.0026
2024-12-18,3934.5400,3941.8900,3956.1400,3933.9700,157738321,19.8600,0.0051
2024-12-19,3911.8900,3945.4600,3954.3500,3899.7500,161081040,3.5700,0.0009
2024-12-20,3937.4700,3927.7400,3958.6300,3923.2600,154986496,-17.7200,-0.0045
2024-12-23,3928.1500,3933.5700,3965.8500,3928.1500,190067362,5.8300,0.0015
2024-12-24,3934.9400,3983.6900,3985.8600,3934.7300,161494589,50.1200,0.0127
2024-12-25,3987.9600,3985.6300,4007.7600,3969.4800,159390747,1.9400,0.0005
2024-12-26,3981.7300,3987.4800,3991.5300,3965.5500,143425286,1.8500,0.0005
2024-12-27,3987.0200,3981.0300,4007.1300,3970.9400,169268666,-6.4500,-0.0016
2024-12-30,3976.7000,3999.0500,4005.7800,3976.7000,164612485,18.0200,0.0045
2024-12-31,3995.8700,3934.9100,4004.3500,3934.9100,183928397,-64.1400,-0.0160
2025-01-02,3931.8200,3820.4000,3934.2000,3796.3400,217898724,-114.5100,-0.0291
2025-01-03,3825.2400,3775.1600,3835.9400,3767.6700,175342676,-45.2400,-0.0118
2025-01-06,3775.9900,3768.9700,3788.8500,3743.0700,150946670,-6.1900,-0.0016
2025-01-07,3760.8700,3796.1100,3797.6000,3749.0600,146455779,27.1400,0.0072
2025-01-08,3781.2600,3789.2200,3810.7400,3731.1900,169166968,-6.8900,-0.0018
2025-01-09,3780.7300,3779.8800,3795.2600,3768.6800,129794002,-9.3400,-0.0025
2025-01-10,3778.8900,3732.4800,3786.8100,3732.4800,137523171,-47.4000,-0.0125
2025-01-13,3704.4400,3722.5100,3737.8900,3704.1100,136446199,-9.9700,-0.0027
2025-01-14,3728.5600,3820.5400,3826.6400,3718.8800,170664657,98.0300,0.0263
2025-01-15,3810.0400,3796.0300,3816.8300,3790.1700,141475520,-24.5100,-0.0064
